tax_id,annual_income,credit_score,payment_history,employment_length,debt_to_income_ratio,age,num_credit_cards,num_loan_accounts,total_credit_limit,credit_utilization_ratio,auto_loan_limit,loan_eligible,risk_score,risk_category,max_loan_term,interest_rate
875-12-3575,87333.4,760,66.1463,27.5,0.5256,44.76511027357131,2,2,81415.28,0.157,0,False,74.68687893939394,Low Risk,72,9.78696815909091
876-12-3576,18000.0,749,87.3659,12.0,0.4743,58.85930011725368,2,2,7754.43,0.4922,34000,True,72.75940727272729,Low Risk,72,10.076088909090906
877-12-3577,199005.96,757,62.6182,12.3,0.4047,52.09656968771544,4,2,79722.22,0.3204,429000,True,75.33095818181818,Low Risk,72,9.690356272727273
879-12-3579,51164.5,732,82.9773,28.3,0.4837,48.19063849290975,3,1,10057.44,0.3334,117000,True,74.62872325757576,Low Risk,72,9.795691511363636
880-12-3580,175163.11,820,93.9136,23.2,0.274,63.17137155868716,4,1,147245.08,0.1631,655000,True,90.13262909090909,Very Low Risk,84,7.470105636363637
881-12-3581,198400.2,778,93.4206,6.9,0.3775,45.70428212172701,2,2,146389.23,0.4856,611000,True,78.48380181818182,Low Risk,72,9.217429727272727
883-12-3583,126025.57,816,88.2302,15.4,0.436,55.65101006916152,1,3,54910.34,0.3909,213000,True,82.03340363636363,Very Low Risk,84,8.684989454545455
884-12-3584,66910.19,774,95.3872,13.9,0.4427,33.09036500714163,0,3,47457.46,0.707,85000,True,75.31850094696969,Low Risk,72,9.692224857954546
885-12-3585,383906.72,799,88.8595,23.2,0.4119,47.35693623415925,0,1,269965.24,0.4293,1005000,True,83.05494545454545,Very Low Risk,84,8.531758181818184
887-12-3587,190001.39,781,66.9368,11.4,0.479,47.93032396635373,2,3,171341.45,0.3335,322000,True,75.47645090909091,Low Risk,72,9.668532363636363
888-12-3588,39749.99,738,64.9175,30.3,0.4431,60.09226022343118,1,0,35883.37,0.3732,107000,True,72.1339768560606,Low Risk,72,10.16990347159091
889-12-3589,28239.2,711,87.3123,13.8,0.5014,40.44769675566382,2,1,21063.46,0.7724,0,False,68.54863878787879,Low Risk,72,10.707704181818183
890-12-3590,48420.2,723,59.9663,15.2,0.4566,47.5782883835533,1,2,39199.65,0.4618,91000,True,67.46195015151514,Low Risk,72,10.87070747727273
891-12-3591,18988.75,776,94.488,30.2,0.4128,46.73583003692883,4,2,15768.6,0.3296,41000,True,78.49170700757576,Low Risk,72,9.216243948863637
893-12-3593,47854.0,730,46.9125,19.7,0.4838,50.669291661155,0,0,45300.31,0.1033,129000,True,70.45005303030304,Low Risk,72,10.422492045454543
894-12-3594,50152.84,734,88.4301,11.1,0.435,34.008559149178694,4,1,45127.63,0.101,115000,True,78.85890348484848,Low Risk,72,9.161164477272727
895-12-3595,113719.7,824,86.2084,17.7,0.3912,66.30932083316904,6,1,84643.75,0.4228,425000,True,84.22945537878788,Very Low Risk,84,8.355581693181819
896-12-3596,106435.69,788,85.9554,18.3,0.3914,45.23772937454482,5,1,46065.12,0.1183,398000,True,84.62644587121213,Very Low Risk,84,8.296033119318182
897-12-3597,58402.33,756,73.5703,18.1,0.4441,50.55047930147221,2,0,52323.27,0.4165,180000,True,75.33917223484848,Low Risk,72,9.689124164772728
899-12-3599,18000.0,756,79.0578,9.5,0.3672,49.83752829495469,2,2,8876.18,0.2109,55000,True,75.46274181818181,Low Risk,72,9.670588727272728
900-12-3600,41318.29,739,55.4619,24.1,0.4689,48.9743494534007,0,1,32942.02,0.2319,95000,True,70.39783905303031,Low Risk,72,10.430324142045453
901-12-3601,33361.18,731,68.536,10.9,0.4931,42.06956765275349,1,1,21217.26,0.3074,76000,True,71.0540218939394,Low Risk,72,10.331896715909089
902-12-3602,39568.49,707,88.5376,14.8,0.4538,58.17333713099447,3,1,18775.02,0.2899,91000,True,74.55020708333332,Low Risk,72,9.807468937500001
903-12-3603,186355.67,773,96.5432,3.2,0.4576,43.89794607556436,5,1,65207.02,0.3922,444000,True,75.82264,Low Risk,72,9.616603999999999
904-12-3604,39139.48,773,92.2443,22.1,0.3814,43.34224744655005,4,1,35335.8,0.3947,146000,True,79.51167166666667,Low Risk,72,9.063249249999998
905-12-3605,32669.55,733,81.3554,8.6,0.4371,37.12414720250003,2,2,28554.87,0.4079,62000,True,71.15135670454546,Low Risk,72,10.317296494318182
906-12-3606,59728.41,721,32.4602,18.3,0.5133,45.00142511698513,1,2,34404.14,0.1219,0,False,64.8531328409091,Moderate Risk,60,11.262030073863635
907-12-3607,41609.22,740,94.9805,7.1,0.5348,43.795619281551495,2,2,35170.45,0.3535,0,False,72.2728175,Low Risk,72,10.149077375000001
908-12-3608,90937.84,751,37.076,13.1,0.2981,29.097099958107684,2,0,67672.46,0.2097,400000,True,73.33577666666667,Low Risk,72,9.989633499999998
909-12-3609,71103.49,795,88.9271,12.5,0.4416,34.02454744588501,3,0,68451.29,0.4221,219000,True,81.40306541666666,Very Low Risk,84,8.7795401875
910-12-3610,219158.37,776,93.5271,8.6,0.4672,29.49806883341968,1,1,195626.4,0.2043,574000,True,82.54532909090908,Very Low Risk,84,8.608200636363637
912-12-3612,231348.3,795,91.1355,6.2,0.5107,65.63016675802501,4,3,154609.95,0.1547,0,False,78.7196,Low Risk,72,9.18206
913-12-3613,97590.02,741,74.0676,20.9,0.4416,38.20183998638992,2,2,46351.41,0.1306,184000,True,77.0134071969697,Low Risk,72,9.437988920454545
914-12-3614,86800.75,745,40.934,21.5,0.4754,49.662666746515946,2,1,65434.07,0.3278,199000,True,68.71267973484849,Low Risk,72,10.683098039772727
915-12-3615,18000.0,706,59.5282,9.1,0.5309,47.62535911517834,2,1,13815.07,0.2451,0,False,66.17750363636364,Low Risk,72,11.063374454545453
917-12-3617,19400.09,691,88.8146,13.3,0.546,57.39894757039423,6,0,11352.17,0.5631,0,False,69.63207526515151,Low Risk,72,10.545188710227272
919-12-3619,101515.51,716,57.5213,5.1,0.4716,52.47218129252927,2,0,85413.33,0.8339,0,False,61.89380018939394,Moderate Risk,60,11.705929971590908
920-12-3620,87046.63,745,65.122,1.8,0.406,42.76537850333804,4,4,59423.41,0.3837,85000,True,62.842524734848475,Moderate Risk,60,11.56362128977273
921-12-3621,61478.98,807,91.3718,26.6,0.4281,44.77222773865709,2,3,38436.26,0.377,104000,True,79.90812053030302,Low Risk,72,9.003781920454546
922-12-3622,112684.8,805,59.793,9.8,0.3453,45.60064453380254,3,0,91347.61,0.2084,496000,True,81.32666363636363,Very Low Risk,84,8.791000454545454
923-12-3623,138152.06,807,65.8115,12.0,0.3851,44.115722948868566,3,4,124335.16,0.1523,243000,True,79.12643636363637,Low Risk,72,9.121034545454544
924-12-3624,48251.18,710,74.2713,11.4,0.4571,69.24757752442082,0,0,39379.6,0.2812,130000,True,73.28713492424241,Low Risk,72,9.996929761363639
925-12-3625,88497.58,769,93.5931,23.5,0.6385,56.82621495507527,1,2,68425.58,0.5626,0,False,75.0479737121212,Low Risk,72,9.73280394318182
927-12-3627,105285.15,787,85.8714,15.5,0.459,54.93999138272856,3,2,93239.34,0.356,227000,True,80.10707034090909,Very Low Risk,84,8.973939448863636
929-12-3629,72031.26,709,89.5518,6.6,0.4998,57.27896267795596,3,0,57389.56,0.578,194000,True,70.26193522727273,Low Risk,72,10.450709715909092
930-12-3630,39219.35,759,77.2074,30.9,0.4994,62.10377950433245,3,0,29269.1,0.1235,121000,True,77.55871049242425,Low Risk,72,9.356193426136361
931-12-3631,69144.11,789,87.8278,19.1,0.4763,47.78680198394113,2,2,38413.43,0.1061,149000,True,81.35924640151515,Very Low Risk,84,8.786113039772728
932-12-3632,47202.03,809,94.3921,19.3,0.398,44.6780084956852,1,2,42090.81,0.3752,145000,True,81.5140803409091,Very Low Risk,84,8.762887948863634
933-12-3633,28330.19,723,86.4771,7.1,0.3724,66.68537647186727,6,1,25949.38,0.4724,93000,True,71.18402640151515,Low Risk,72,10.312396039772727
935-12-3635,29268.26,779,90.0989,15.2,0.4149,42.81615060898901,2,1,16470.86,0.0803,77000,True,81.69460901515151,Very Low Risk,84,8.735808647727273
936-12-3636,58097.99,762,87.6714,15.4,0.5203,41.56476314202989,2,2,48675.24,0.6665,0,False,72.88552958333334,Low Risk,72,10.0571705625
937-12-3637,46332.27,699,63.9702,8.6,0.595,49.19638411183647,0,1,23080.43,0.4039,0,False,64.75146034090909,Moderate Risk,60,11.277280948863638
938-12-3638,40390.56,703,70.075,7.1,0.5636,52.4413850746482,3,4,21719.48,0.6414,0,False,59.57539454545455,Moderate Risk,60,12.053690818181817
939-12-3639,160128.07,803,82.5646,10.7,0.38,60.25513209591816,2,1,130722.2,0.3521,599000,True,83.3010109090909,Very Low Risk,84,8.494848363636365
940-12-3640,188490.07,808,67.8306,12.3,0.5107,55.44512214376539,2,1,107433.36,0.3638,0,False,78.59489272727274,Low Risk,72,9.20076609090909
941-12-3641,48640.04,706,56.651,6.6,0.4292,55.26327965251767,2,1,27479.47,0.1033,111000,True,67.32223196969696,Low Risk,72,10.891665204545458
943-12-3643,19791.1,730,60.9247,20.0,0.3706,41.22442479149717,0,0,17114.13,0.4054,76000,True,70.76020553030303,Low Risk,72,10.375969170454546
944-12-3644,26183.26,755,86.406,18.4,0.5186,37.82586552430488,4,2,17430.36,0.2444,0,False,75.10371462121212,Low Risk,72,9.724442806818182
945-12-3645,57367.54,740,66.9769,6.9,0.3758,55.996880506544,4,1,41821.25,0.5506,188000,True,68.54269416666666,Low Risk,72,10.708595875
946-12-3646,28378.3,731,76.1446,10.6,0.4691,48.75588082156245,0,3,17610.25,0.3461,42000,True,70.34112189393939,Low Risk,72,10.438831715909092
947-12-3647,77881.73,774,80.8813,21.3,0.475,60.30188464977834,1,2,66639.69,0.0358,168000,True,80.10196844696969,Very Low Risk,84,8.974704732954546
948-12-3648,73223.73,761,88.1091,16.0,0.4518,49.62189773795788,1,2,58206.96,0.2731,158000,True,78.50117238636363,Low Risk,72,9.214824142045455
949-12-3649,57918.96,761,78.4243,27.5,0.5222,44.40183523437835,1,1,42283.37,0.3049,0,False,75.55251363636364,Low Risk,72,9.657122954545454
951-12-3651,77467.25,772,69.9652,14.3,0.4826,50.80298709350811,3,4,55243.31,0.286,95000,True,73.15820571969698,Low Risk,72,10.016269142045452
952-12-3652,89610.1,754,60.6028,10.5,0.5275,49.63015917462043,1,1,64974.36,0.4678,0,False,71.15472325757575,Low Risk,72,10.316791511363636
953-12-3653,84110.37,761,83.014,20.8,0.3778,79.56899082288018,3,1,60407.09,0.4949,315000,True,77.82776238636363,Low Risk,72,9.315835642045455
954-12-3654,31866.39,725,96.9614,21.8,0.5597,63.062266008220845,0,0,28495.69,0.4025,0,False,75.34500079545455,Low Risk,72,9.688249880681816
955-12-3655,234491.31,799,74.434,23.2,0.4715,57.6175552913755,0,1,183784.37,0.2587,614000,True,80.98184545454546,Very Low Risk,84,8.84272318181818
956-12-3656,22410.38,770,93.1258,15.9,0.4698,51.10795015680991,3,1,13856.83,0.1813,59000,True,79.60801674242425,Low Risk,72,9.048797488636362
957-12-3657,73098.22,794,77.1014,9.8,0.4573,50.25744039378255,2,0,43058.56,0.2881,225000,True,79.9619028030303,Low Risk,72,8.995714579545455
958-12-3658,100814.57,777,90.4383,18.3,0.4596,47.1168888059152,1,0,44520.96,0.7767,0,False,77.9818125378788,Low Risk,72,9.29272811931818
960-12-3660,48153.34,732,70.6386,20.5,0.5363,45.44857501707299,4,2,32656.03,0.3777,0,False,69.80351825757576,Low Risk,72,10.519472261363635
961-12-3661,100753.64,778,77.0123,11.1,0.211,39.70703862341708,1,2,94915.99,0.7311,233000,True,77.54271015151517,Low Risk,72,9.358593477272725
962-12-3662,28744.11,747,88.2046,4.4,0.4179,49.51376010407447,1,0,21044.11,0.1681,70000,True,73.73454579545455,Low Risk,72,9.929818130681817
964-12-3664,53419.74,744,96.3109,6.0,0.4436,60.33222674717602,0,1,43775.73,0.2441,122000,True,75.64754795454546,Low Risk,72,9.642867806818181
965-12-3665,42289.82,735,61.3232,21.4,0.6062,42.85963690483868,2,2,27000.47,0.4423,0,False,66.19253401515152,Low Risk,72,11.061119897727272
967-12-3667,73732.38,737,65.365,10.3,0.4996,55.3578583353334,5,4,28371.04,0.8185,0,False,64.2752734090909,Moderate Risk,60,11.348708988636364
968-12-3668,19810.12,702,57.2699,27.0,0.356,55.10784631740771,1,1,13635.76,0.4999,65000,True,66.52221984848484,Low Risk,72,11.011667022727273
971-12-3671,149210.25,791,99.4549,10.9,0.5534,42.22442316617872,3,0,134318.95,0.2967,0,False,84.86843454545455,Very Low Risk,84,8.259734818181817
974-12-3674,88231.39,771,81.4782,11.4,0.5456,46.17661896432391,5,0,74413.02,0.4303,0,False,77.45767518939395,Low Risk,72,9.371348721590907
975-12-3675,95182.54,760,78.3797,13.2,0.52,45.0412382804625,3,1,67562.37,0.4551,0,False,75.56360643939394,Low Risk,72,9.65545903409091
976-12-3676,41701.94,741,45.7812,21.2,0.45,52.97799951880264,0,0,31244.65,0.2901,112000,True,69.3064571969697,Low Risk,72,10.594031420454545
977-12-3677,25227.54,706,79.0669,4.6,0.5106,43.912982595005566,1,1,19678.29,0.5852,0,False,62.78989113636364,Moderate Risk,60,11.571516329545453
978-12-3678,43483.82,771,78.7341,21.9,0.3862,57.6071245065135,0,2,41806.16,0.101,134000,True,78.7283731060606,Low Risk,72,9.18074403409091
979-12-3679,135490.91,808,92.4429,24.0,0.4664,57.04551677159415,3,3,88046.12,0.3502,230000,True,82.31785272727274,Very Low Risk,84,8.64232209090909
980-12-3680,259002.94,791,92.3746,8.2,0.422,53.913936770105565,2,4,218989.56,0.3878,319000,True,78.71237454545455,Low Risk,72,9.183143818181817
981-12-3681,19225.26,712,69.5268,5.3,0.4674,41.21206301212832,2,1,13999.08,0.6393,33000,True,61.82059431818182,Moderate Risk,60,11.716910852272727
982-12-3682,35717.96,767,81.779,7.0,0.3816,52.50786591839022,1,1,25195.3,0.0592,134000,True,77.24623015151515,Low Risk,72,9.403065477272728
983-12-3683,18000.0,731,84.0463,8.8,0.4522,61.18295047555182,4,3,7897.44,0.22,27000,True,71.80353272727272,Low Risk,72,10.219470090909091
984-12-3684,40787.66,750,74.9957,7.5,0.4793,58.45799080567071,3,1,35985.72,0.2662,93000,True,71.98348946969696,Low Risk,72,10.192476579545456
985-12-3685,38309.87,690,60.1859,19.6,0.4922,56.75137936784245,5,1,29908.44,0.3742,75000,True,66.32660640151515,Low Risk,72,11.041009039772728
986-12-3686,25929.18,757,94.3278,13.6,0.3957,50.19027245182784,0,0,20676.48,0.3773,114000,True,79.31926068181818,Low Risk,72,9.092110897727274
987-12-3687,191780.38,791,76.4144,17.0,0.5596,49.763154434104806,3,1,171925.0,0.3548,0,False,78.58633454545455,Low Risk,72,9.202049818181818
988-12-3688,133627.15,776,76.0465,23.0,0.4448,63.286605744939145,4,1,95942.52,0.4291,350000,True,78.5372090909091,Low Risk,72,9.209418636363635
989-12-3689,70995.68,762,64.3092,20.7,0.4681,52.813079509065695,2,5,66402.48,0.4824,55000,True,68.37449333333333,Low Risk,72,10.733826
990-12-3690,55427.3,757,78.4907,30.0,0.4522,52.94258154398645,0,1,48914.33,0.5845,145000,True,73.46142901515152,Low Risk,72,9.970785647727272
991-12-3691,111832.0,806,78.0726,25.2,0.4579,85.0,3,3,106376.84,0.5051,189000,True,77.55468666666667,Low Risk,72,9.356797
994-12-3694,39197.05,720,86.9293,18.3,0.4454,48.36063664746361,2,2,34998.19,0.6098,55000,True,70.9673431439394,Low Risk,72,10.34489852840909
995-12-3695,308799.32,795,88.6435,30.5,0.338,48.88984506051665,1,1,207585.41,0.4834,1155000,True,83.3247,Very Low Risk,84,8.491295
997-12-3697,49486.06,763,79.1673,19.1,0.4095,55.003904025894045,2,1,31810.81,0.3317,130000,True,76.89951553030303,Low Risk,72,9.455072670454545
998-12-3698,24193.72,765,88.1844,34.9,0.3888,34.4481703296666,2,2,11796.18,0.2306,75000,True,78.09786075757576,Low Risk,72,9.275320886363636
999-12-3699,101364.13,737,57.7533,20.2,0.46,55.229267619306746,1,0,72355.4,0.22,273000,True,74.48325632575758,Low Risk,72,9.817511551136363
100-13-3700,101203.02,804,72.6714,8.3,0.2385,49.44093036339519,3,1,92567.16,0.6151,284000,True,78.39529977272727,Low Risk,72,9.23070503409091
101-13-3701,36739.67,698,81.0783,5.4,0.46,47.49403690031566,1,3,23959.35,0.4085,47000,True,64.48875231060606,Moderate Risk,60,11.316687153409092
102-13-3702,25095.29,700,84.7356,9.3,0.4037,36.772095251362025,0,1,23940.23,0.6347,37000,True,69.34480253787879,Low Risk,72,10.588279619318183
103-13-3703,45703.81,749,72.6743,13.4,0.4934,66.12080221436827,2,2,22670.63,0.227,86000,True,73.34091268939393,Low Risk,72,9.98886309659091
104-13-3704,36734.65,730,72.6672,33.4,0.5412,46.06381065205858,0,1,28900.66,0.4263,0,False,70.04668678030302,Low Risk,72,10.482996982954546
105-13-3705,62621.87,759,77.9212,23.6,0.3687,56.90590857926851,2,0,55415.7,0.3311,276000,True,78.56107549242425,Low Risk,72,9.205838676136363
106-13-3706,186062.21,787,64.2099,11.8,0.464,42.751601693028704,3,0,130162.98,0.2253,573000,True,79.61988909090908,Low Risk,72,9.047016636363637
107-13-3707,95124.67,742,62.5571,8.6,0.5602,53.10680876862972,0,1,85354.34,0.2893,0,False,70.90622064393939,Low Risk,72,10.354066903409091
108-13-3708,101866.29,730,60.5195,8.5,0.3737,47.63339586708194,2,1,80055.4,0.5906,333000,True,69.70046511363637,Low Risk,72,10.534930232954544
109-13-3709,59696.65,751,73.9577,38.2,0.4484,56.5515605927767,1,5,49801.57,0.1618,46000,True,72.63490041666667,Low Risk,72,10.094764937499999
111-13-3711,64963.01,760,51.8296,21.8,0.4011,42.40871710524241,2,1,42446.7,0.2315,170000,True,73.0139393560606,Low Risk,72,10.037909096590909
112-13-3712,99501.52,793,47.5899,21.2,0.3563,49.862057596004135,3,3,65419.04,0.4173,241000,True,72.51910393939393,Low Risk,72,10.11213440909091
113-13-3713,129190.58,817,80.8819,12.7,0.3916,49.39009172470483,1,1,69617.47,0.0506,483000,True,86.69638,Very Low Risk,84,7.985543
114-13-3714,57769.41,740,61.1017,7.6,0.4114,52.42233654444212,2,0,51702.75,0.3979,156000,True,70.07739875,Low Risk,72,10.4783901875
116-13-3716,40179.46,751,58.7467,32.1,0.4257,40.770391780755496,2,2,28292.76,0.2799,87000,True,70.93898416666666,Low Risk,72,10.349152375000003
117-13-3717,60633.4,732,83.867,7.0,0.3498,59.28927100925843,0,2,39756.58,0.5809,163000,True,70.73470075757577,Low Risk,72,10.379794886363635
118-13-3718,166776.92,780,69.6881,15.2,0.3763,39.72691607420349,3,1,158430.59,0.1102,624000,True,81.73657454545454,Very Low Risk,84,8.729513818181818
119-13-3719,135231.27,795,68.1666,20.6,0.3853,56.11227365450113,1,1,89074.22,0.2234,506000,True,81.11982,Very Low Risk,84,8.822026999999999
120-13-3720,96885.72,733,41.7235,31.1,0.648,56.46434918596347,2,0,80701.47,0.3924,0,False,66.29215045454546,Low Risk,72,11.04617743181818
121-13-3721,113234.09,788,90.1524,4.7,0.4323,45.62568457872488,3,0,97490.13,0.255,317000,True,79.4686125378788,Low Risk,72,9.06970811931818
122-13-3722,58325.4,719,83.0967,19.4,0.512,43.12651225503291,0,1,45921.67,0.7318,0,False,69.71520136363637,Low Risk,72,10.532719795454545
123-13-3723,116274.99,747,83.8493,30.8,0.5033,42.73155722293108,2,0,111980.49,0.3161,0,False,79.34960579545454,Low Risk,72,9.08755913068182
124-13-3724,53819.37,748,82.0246,21.8,0.4527,50.74740039558623,0,1,50409.57,0.4041,123000,True,75.32498465909092,Low Risk,72,9.691252301136362
125-13-3725,19084.1,736,88.8971,10.5,0.4784,57.19837667350032,5,3,17112.24,0.1195,28000,True,74.94904537878787,Low Risk,72,9.747643193181819
127-13-3727,51896.55,763,83.1069,23.4,0.4752,33.05098403144375,0,1,33257.34,0.1538,136000,True,78.58137261363636,Low Risk,72,9.202794107954546
128-13-3728,125241.58,762,79.3521,24.2,0.5138,45.08759004842346,3,1,102436.93,0.4272,0,False,77.29142,Low Risk,72,9.396287
129-13-3729,46447.62,764,82.1458,21.6,0.4624,44.80472697563647,1,3,29426.0,0.2521,79000,True,75.43475022727273,Low Risk,72,9.674787465909091
130-13-3730,18000.0,765,93.9863,16.4,0.5393,54.93029328673484,1,2,8189.27,0.2544,0,False,76.50466909090909,Low Risk,72,9.514299636363637
131-13-3731,56898.87,769,71.6236,14.0,0.4914,55.4900549765743,2,3,51788.44,0.325,96000,True,72.91996079545454,Low Risk,72,10.052005880681818
132-13-3732,18000.0,750,80.6121,25.1,0.4222,51.48096537907719,2,2,14499.45,0.7186,25000,True,69.98978363636364,Low Risk,72,10.491532454545453
133-13-3733,101595.1,810,89.1117,18.6,0.4396,59.31220007238568,3,2,73185.66,0.0631,219000,True,85.28501462121211,Very Low Risk,84,8.197247806818183
134-13-3734,50999.01,758,90.9819,15.9,0.4464,60.22573738201257,0,1,36743.43,0.1707,134000,True,80.06379329545454,Very Low Risk,84,8.980431005681819
135-13-3735,140534.36,749,80.7551,9.9,0.4468,45.56089265631301,3,3,108906.06,0.522,208000,True,74.70174727272727,Low Risk,72,9.784737909090909
137-13-3737,29112.83,723,53.4578,14.2,0.5556,49.26235625752314,1,2,26749.6,0.3474,0,False,65.01477640151515,Low Risk,72,11.237783539772728
138-13-3738,95688.98,790,88.6687,20.0,0.4961,36.16913916630084,1,2,74127.24,0.2746,206000,True,80.71509901515152,Very Low Risk,84,8.88273514772727
139-13-3739,20096.11,725,33.6035,19.3,0.3198,51.46136393178895,1,1,11316.52,0.5996,66000,True,62.81049246212121,Moderate Risk,60,11.568426130681818
141-13-3741,18000.0,734,86.5107,15.4,0.4666,85.0,1,0,15498.76,0.1863,49000,True,76.80832181818181,Low Risk,72,9.468751727272728
142-13-3742,76501.35,782,80.4735,24.0,0.5079,65.26187447965967,2,1,40936.04,0.252,0,False,78.81648352272728,Low Risk,72,9.167527471590908
143-13-3743,71190.66,793,95.3579,26.3,0.3533,44.40480565078608,3,5,52924.66,0.2635,78000,True,80.47608477272728,Very Low Risk,84,8.918587284090908
144-13-3744,65400.73,747,91.5595,8.0,0.4923,41.0538183529148,2,2,49442.82,0.5714,123000,True,72.38388496212121,Low Risk,72,10.132417255681819
